X,Y,CGNDB_ID,GEONAME,LANGUAGE,SYLLABIC,GENERIC,CATEGORY,CONCISE,FEATURE_ID,LOCATION,PROV_TERR,REL_SCALE,DECISION,SOURCE,icon_url
-116.4186111,52.3025,IARAP,Allstones Lake,Undetermined,,Lake,Water Feature,LAKE,0cffe866849c20c32221fa1418f2a1e1,30-38-17-W5,Alberta,"50000",1986-07-28,Alberta Culture and Tourism,./0.png
-110.4416667,53.7536111,IABGQ,Alma Creek,Undetermined,,Creek,Water Feature,RIV,0c82c24e849c20c390fe60fe915f6d7d,18-55-3-W4,Alberta,"50000",1940-05-21,Alberta Culture and Tourism,./0.png
-110.3966667,53.7808334,IABGR,Alma Lake,Undetermined,,Lake,Water Feature,LAKE,0c82c30f849c20c33bc38ecc30e68459,55-3-W4,Alberta,"250000",1940-05-21,Alberta Culture and Tourism,./0.png
-111.7313889,51.6541667,IABGS,Alness,Undetermined,,Locality,Populated Place,UNP,0c82c2cf849c20c34b049f85497b12ab,13-31-13-W4,Alberta,"50000",1951-11-01,Alberta Culture and Tourism,./2.png
-118.0069444,52.4875,IABGU,Alnus Peak,Undetermined,,Peak,Terrain Feature,MTN,803fa50aba3411d892e2080020a0f4c9,40-1-W5,Alberta,"50000",1935-03-05,Alberta Culture and Tourism,./3.png
-112.9252778,54.4252777,IABGV,Alpen,Undetermined,,Railway Point,Populated Place,UNP,0c82c393849c20c33c76529a48f3056d,2-63-20-W4,Alberta,"250000",1970-07-30,Alberta Culture and Tourism,./2.png
-112.9555556,54.4263889,IABGW,Alpen Siding,Undetermined,,Locality,Populated Place,UNP,0c82c34f849c20c3d7acd16f66bfa3e6,4-63-20-W4,Alberta,"250000",1945-12-08,Alberta Culture and Tourism,./2.png
-115.2538889,53.7727778,IABGX,Alpha Lake,Undetermined,,Lake,Water Feature,LAKE,0c82c416849c20c3c1b2703901eaab1e,"21,26-55-9-W5",Alberta,"50000",1959-07-02,Alberta Culture and Tourism,./0.png
-116.8936111,51.8283333,IABGZ,Alpland Creek,Undetermined,,Creek,Water Feature,RIV,0c82c49e849c20c358efe570a81e2a5c,33-21-W4,Alberta,"50000",1957-05-02,Alberta Culture and Tourism,./0.png
-117.5216667,52.8975,IABGY,Alpland Creek,Undetermined,,Creek,Water Feature,RIV,0c82c3d3849c20c3903f25837c4febcc,45-25-W5,Alberta,"250000",1947-06-03,Alberta Culture and Tourism,./0.png
-114.4638889,53.1916667,IABHA,Alsike,Undetermined,,Locality,Populated Place,UNP,0c82c45a849c20c35258c44698ce7afe,36-48-4-W5,Alberta,"250000",1950-07-06,Alberta Culture and Tourism,./2.png
-114.1,51.016667,IABHB,Altadore,Undetermined,,Urban Community,Populated Place,UNP,4d6e7666bbe111d892e2080020a0f4c9,Calgary,Alberta,"50000",,Alberta Culture and Tourism,./2.png
-110.1622222,51.9186111,IABHC,Altario,Undetermined,,Hamlet,Populated Place,UNP,0c82c4e0849c20c3e6fd71c790cf3db5,13-34-2-W4,Alberta,"1000000",1951-11-01,Alberta Culture and Tourism,./2.png
-115.9352778,51.2575,IABHE,Altrude Creek,Undetermined,,Creek,Water Feature,RIV,0cff718f849c20c3198db7917fb5dc6c,26-14-W5,Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./0.png
-116.0475,51.2305556,IABHF,Altrude Lakes,Undetermined,,Lakes,Water Feature,LAKE,0c82c563849c20c37df1150ab2813c8e,26-15-W5,Alberta,"50000",1952-04-03,Alberta Culture and Tourism,./0.png
-110.195,52.6783333,IABHG,Alvena Lake,Undetermined,,Lake,Water Feature,LAKE,0c82c522849c20c30200f7d6b39f69e2,2-43-2-W4,Alberta,"250000",1951-04-05,Alberta Culture and Tourism,./0.png
-112.9066667,55.3711111,IABHH,Amadou Lake,Undetermined,,Lake,Water Feature,LAKE,0c82c5a4849c20c35ea8cd6ff0992cce,"31,32-73-19-W4",Alberta,"250000",1955-07-07,Alberta Culture and Tourism,./0.png
-117.9052778,52.8116667,IABHJ,Amber Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c82c5ec849c20c38350cbea82d883ce,44-27-W5,Alberta,"50000",1947-06-03,Alberta Culture and Tourism,./3.png
-118.915,58.85,IAEDA,Amber River,Undetermined,,River,Water Feature,RIV,0c841d30849c20c3c9f4fbb22b474ff2,113-6-W6,Alberta,"1000000",1944-11-06,Alberta Culture and Tourism,./0.png
-118.9461111,58.8922222,IAUCC,Amber River 211,Undetermined,,Indian Reserve,Administrative Area,IR,042603eebbe311d892e2080020a0f4c9,16-114-6-W6,Alberta,"50000",1972-06-01,Indigenous and Northern Affairs Canada,./1.png
-112.9294444,54.7327778,IABHK,Amber Valley,Undetermined,,Locality,Populated Place,UNP,0cff71d1849c20c349fc6cfceebb7b25,23-66-20-W4,Alberta,"250000",1945-12-08,Alberta Culture and Tourism,./2.png
-119.2547222,53.9302777,IABHL,Ambler Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c82c66d849c20c3dba3edb868b61fb2,57-9-W6,Alberta,"250000",1953-03-05,Alberta Culture and Tourism,./3.png
-113.0522222,53.8913889,IABHM,Amelia,Undetermined,,Locality,Populated Place,UNP,0c82c62d849c20c3b595e147298377f4,3-57-21-W4,Alberta,"250000",1950-05-02,Alberta Culture and Tourism,./2.png
-112.4972222,55.0811111,IABHO,Amesbury,Undetermined,,Locality,Populated Place,UNP,0c82c6af849c20c38392fd6fad07a90e,26-70-17-W4,Alberta,"250000",1945-12-08,Alberta Culture and Tourism,./2.png
-118.2769444,52.7,IABHP,Amethyst Lakes,Undetermined,,Lakes,Water Feature,LAKE,0c82c730849c20c39a9cff859f33b1f5,43-2-W6,Alberta,"1000000",1935-03-05,Alberta Culture and Tourism,./0.png
-111.0572222,52.5655555,IABHQ,Amisk,Undetermined,,Village,Populated Place,VILG,7f31b129d05511d892e2080020a0f4c9,26-41-8-W4,Alberta,"1000000",1995-01-01,Alberta Culture and Tourism,./2.png
-112.5380556,53.365,IABHR,Amisk Creek,Cree,,Creek,Water Feature,RIV,0c82c7b3849c20c346c3acca28045b65,34-50-18-W4,Alberta,"250000",1950-05-02,Alberta Culture and Tourism,./0.png
-112.6330556,54.5936111,IAIYZ,Amisk Lake,Undetermined,,Lake,Water Feature,LAKE,0c8677b2849c20c356707902984c2e49,"64,65-18-W4",Alberta,"250000",1945-12-08,Alberta Culture and Tourism,./0.png
-111.7711111,54.4644444,IABHS,Amisk River,Cree,,River,Water Feature,RIV,0c82c773849c20c34e8ec71d72986cea,20-63-12-W4,Alberta,"1000000",1950-05-04,Alberta Culture and Tourism,./0.png
-117.8252778,53.0372223,IABHT,Ammonite Creek,Undetermined,,Creek,Water Feature,RIV,0c82c7ff849c20c3f4f2feb2cb0c4877,47-27-W5,Alberta,"50000",1961-12-13,Alberta Culture and Tourism,./0.png
-118.3861111,54.4211111,IAEDB,Amundson,Undetermined,,Railway Point,Populated Place,UNP,0cff935f849c20c3e588fd70f4659a06,4-63-3-W6,Alberta,"250000",1969-05-08,Alberta Culture and Tourism,./2.png
-113.6269444,54.3566667,IABSU,Analta,Undetermined,,Locality,Populated Place,UNP,0c8300d3849c20c3516803b4c7ef7b7b,11-62-25-W4,Alberta,"250000",1945-12-08,Alberta Culture and Tourism,./2.png
-113.0319444,50.7233333,IABSV,Anastasia,Undetermined,,Locality,Populated Place,UNP,0c830192849c20c33790db3afc2a9431,30-20-22-W4,Alberta,"250000",1957-05-02,Alberta Culture and Tourism,./2.png
-115.5869444,52.4502778,IABSY,Ancona,Undetermined,,Locality,Populated Place,UNP,0cff76a8849c20c3f4f8ac226e6ca06f,23-40-12-W5,Alberta,"50000",1955-01-20,Alberta Culture and Tourism,./2.png
-114.3102778,52.7683333,IABTA,Anderson Creek,Undetermined,,Creek,Water Feature,RIV,0c8302b2849c20c34b055de0056b4398,43-2-W5,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./0.png
-117.2855556,53.3119444,IABSZ,Anderson Creek,Undetermined,,Creek,Water Feature,RIV,0c8302fe849c20c3b2b5e5699cacfb6c,50-23-W5,Alberta,"250000",1944-05-30,Alberta Culture and Tourism,./0.png
-119.2441667,55.3386112,IABTB,Anderson Lake,Undetermined,,Lake,Water Feature,LAKE,0c8303b2849c20c3ab5b97252f59aa19,73-9-W6,Alberta,"250000",1951-09-06,Alberta Culture and Tourism,./0.png
-114.0786111,49.1344444,IABTD,Anderson Peak,Undetermined,,Peak,Terrain Feature,MTN,9cff7ff9d05411d892e2080020a0f4c9,2-1-W5,Alberta,"250000",1928-12-31,Alberta Culture and Tourism,./3.png
-112.3352778,53.8783333,IABTE,Andrew,Undetermined,,Village,Populated Place,VILG,68b639c1d05511d892e2080020a0f4c9,32-56-16-W4,Alberta,"1000000",1995-01-01,Alberta Culture and Tourism,./2.png
-110.1147222,59.8933333,IABTF,Andrew Lake,Undetermined,,Lake,Water Feature,LAKE,0c830439849c20c3d8ba46e23d69618e,"125,126-1-W4",Alberta,"1000000",1929-06-30,Alberta Culture and Tourism,./0.png
-114.5886111,49.5655556,IABTH,Andy Good Peak,Undetermined,,Peak,Terrain Feature,MTN,59932282ba3411d892e2080020a0f4c9,7-5-W5,Alberta,"250000",1962-12-31,Alberta Culture and Tourism,./3.png
-118.0622222,52.6766666,IABTI,Angel Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,0c830479849c20c354bc94d91730834f,43-1-W6,Alberta,"50000",1935-03-05,Alberta Culture and Tourism,./4.png
-110.9680556,53.74,IABTK,Angle Lake,Undetermined,,Lake,Water Feature,LAKE,0c830540849c20c3707307fbf70c3c7f,55-7-W4,Alberta,"250000",1940-05-21,Alberta Culture and Tourism,./0.png
-118.2119444,52.61,IABTL,Angle Peak,Undetermined,,Peak,Terrain Feature,MTN,0c830611849c20c395c455595fec12a5,42-2-W6,Alberta,"250000",1935-03-05,Alberta Culture and Tourism,./3.png
-110.3280556,54.1991667,IABTM,Angling Lake,Undetermined,,Lake,Water Feature,LAKE,0c830580849c20c3f6ebe3ed71aa52a9,60-3-W4,Alberta,"1000000",1950-07-06,Alberta Culture and Tourism,./0.png
-112.33,52.7302778,IABTQ,Ankerton,Undetermined,,Locality,Populated Place,UNP,0c830652849c20c3706a8766b71d84a7,25-43-17-W4,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./2.png
-115.2316667,54.7405556,IABTS,Anna Lake,Undetermined,,Lake,Water Feature,LAKE,9d0a7c7ad05411d892e2080020a0f4c9,66-9-W5,Alberta,"250000",1957-10-30,Alberta Culture and Tourism,./0.png
-116.7208333,53.5319445,IABTR,Annabel Lake,Undetermined,,Lake,Water Feature,LAKE,0c8306ba849c20c36fcefb48f0a25234,34-52-19-W5,Alberta,"250000",1978-03-21,Alberta Culture and Tourism,./0.png
-118.0475,52.9016667,IAIZW,Annette Lake,Undetermined,,Lake,Water Feature,LAKE,0c867aef849c20c3b972e3f171de45eb,44-1-W6,Alberta,"50000",1951-02-07,Alberta Culture and Tourism,./0.png
-116.5255556,53.5572222,IABTX,Ansell,Undetermined,,Locality,Populated Place,UNP,0c8307c9849c20c342ccd6fc2947b019,12-53-18-W5,Alberta,"250000",1957-10-03,Alberta Culture and Tourism,./2.png
-113.1019444,54.5055556,IABTY,Ansell Lake,Undetermined,,Lake,Water Feature,LAKE,0cff770f849c20c36683ac5fb57ad7b2,64-21-W4,Alberta,"250000",1952-08-14,Alberta Culture and Tourism,./0.png
-115.3888889,53.89,IABUA,Anselmo,Undetermined,,Locality,Populated Place,UNP,0c830815849c20c3a5221461f311a9bd,2-57-10-W5,Alberta,"250000",1950-06-02,Alberta Culture and Tourism,./2.png
-117.6869444,54.7688889,IABUC,Ante Creek,Undetermined,,Creek,Water Feature,RIV,0c830861849c20c3c5ba4fb9ee0c8b97,67-25-W5,Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./0.png
-114.2088889,49.7702778,IAALC,Antelope Butte,Undetermined,,Butte,Terrain Feature,MTN,0c829ed0849c20c39bec791d2bb095a6,28-9-2-W5M,Alberta,"250000",1982-07-21,Alberta Culture and Tourism,./3.png
-111.9283333,51.7497222,IARAQ,Antelope Hills,Undetermined,,Hills,Terrain Feature,MTN,0c89f9c2849c20c37121252b5031dc98,"15,16,17,20,21-32-14-W4",Alberta,"50000",1986-03-06,Alberta Culture and Tourism,./3.png
-111.2491667,51.6694444,IABUD,Antelope Lake,Undetermined,,Lake,Water Feature,LAKE,0c8308ed849c20c36abf4de98133de42,"31,32-9-W4",Alberta,"250000",1951-11-01,Alberta Culture and Tourism,./0.png
-112.2397222,51.2863889,IABUE,Antelope Lakes,Undetermined,,Lakes,Water Feature,LAKE,0c8308a2849c20c313eeb3f246e58df1,27-16-W4,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./0.png
-118.9438889,53.6019444,IABUF,Anthony Creek,Undetermined,,Creek,Water Feature,RIV,0cff7750849c20c340a0c0f56b719eca,53-7-W6,Alberta,"50000",1955-02-02,Alberta Culture and Tourism,./0.png
-116.0275,51.4627778,IABUG,Anthozoan Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c83092f849c20c307020921019e5e44,"29-15,16-W5",Alberta,"50000",1928-12-31,Alberta Culture and Tourism,./3.png
-115.4938889,51.1925,IABUH,Anthracite,Undetermined,,Locality,Populated Place,UNP,0c8309f9849c20c3253572ee1faadf49,5-26-11-W5,Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./2.png
-117.3280556,53.2122222,IABUI,Antler Creek,Undetermined,,Creek,Water Feature,RIV,0c83096f849c20c36cdfef80f730fda6,8-49-23-W5,Alberta,"250000",1923-02-12,Alberta Culture and Tourism,./0.png
-113.8933333,52.0630556,IABUJ,Antler Hill,Undetermined,,Hill,Terrain Feature,MTN,0c830abb849c20c3c8d0270eb627a6df,36-28-W4,Alberta,"250000",1937-06-01,Alberta Culture and Tourism,./3.png
-113.3777778,57.5488889,IASVM,Antler Lake,Undetermined,,Lake,Water Feature,LAKE,0cae1cd6849c20c37cb58552c735ade1,32-98-21-W4,Alberta,"50000",1991-10-03,Alberta Culture and Tourism,./0.png
-112.9694444,53.4969444,IABUK,Antler Lake,Undetermined,,Lake,Water Feature,LAKE,0c830a3c849c20c3d39e80f20f8b8f0e,52-21-W4,Alberta,"250000",1950-05-02,Alberta Culture and Tourism,./0.png
-117.8172222,52.7505556,IASZX,Antler Lakes,Undetermined,,Lakes,Water Feature,LAKE,986f482cc6cb11d892e2080020a0f4c9,"15,16-46-25",Alberta,"50000",1993-12-10,Alberta Culture and Tourism,./0.png
-117.8458333,52.7588889,IABUL,Antler Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c830b5c849c20c342d44e2d3568b035,43-27-W5,Alberta,"50000",1947-06-03,Alberta Culture and Tourism,./3.png
-112.0877778,54.7672223,IABUM,Antoine Lake,Undetermined,,Lake,Water Feature,LAKE,0cff7810849c20c3eb4f9d9b02592f08,"66,67-14-W4",Alberta,"250000",1945-12-08,Alberta Culture and Tourism,./0.png
-113.3888889,54.1530556,IABUO,Anton Lake,Undetermined,,Locality,Populated Place,UNP,0cff7852849c20c3fc6b47e773eb3501,4-60-23-W4,Alberta,"250000",1952-01-17,Alberta Culture and Tourism,./2.png
-111.7941667,49.8211111,IABUN,Antonio,Undetermined,,Locality,Populated Place,UNP,0c830bb1849c20c32de082c4cb3fc134,14-10-14-W4,Alberta,"50000",1947-03-13,Alberta Culture and Tourism,./2.png
-114.5136111,53.0766667,IABUP,Antross,Undetermined,,Locality,Populated Place,UNP,0c830c3d849c20c3965efaf88617a9d2,22-47-4-W5,Alberta,"50000",1950-07-06,Alberta Culture and Tourism,./2.png
-111.0352778,56.4486111,IABUQ,Anzac,Undetermined,,Hamlet,Populated Place,UNP,0c830bf2849c20c30ef9a204bcee7562,9-86-7-W4,Alberta,"1000000",1944-12-09,Alberta Culture and Tourism,./2.png
-117.2616667,53.6436111,IABUR,Apetowun Creek,Undetermined,,Creek,Water Feature,RIV,0cff78e4849c20c3ee91f5742c4fac7c,12-54-23-W5,Alberta,"250000",1946-09-18,Alberta Culture and Tourism,./0.png
-117.8133333,52.2227778,IABUS,Apex Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c830c7e849c20c3351e96878765ad57,37-27-W5,Alberta,"250000",1935-03-05,Alberta Culture and Tourism,./3.png
-115.4583333,51.3675,IABUT,Apparition Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c830d21849c20c3224c60808baf1a3a,28-11-W5,Alberta,"250000",1971-03-15,Alberta Culture and Tourism,./3.png
-113.925,51.043056,IATLV,Applewood Park,Undetermined,,Urban Community,Populated Place,UNP,536b34e7bbe111d892e2080020a0f4c9,Calgary,Alberta,"50000",,Alberta Culture and Tourism,./2.png
-113.0286111,51.4722222,IARAR,Appleyard Coulee,Undetermined,,Coulee,Terrain Feature,VALL,0cffe8a8849c20c383b6613303c04e3b,4-29-22-W4,Alberta,"250000",1986-03-06,Alberta Culture and Tourism,./3.png
-118.1094444,52.7366667,IABUU,Aquila Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c830cdf849c20c3386ea6d72e373559,43-1-W6,Alberta,"250000",1935-03-05,Alberta Culture and Tourism,./3.png
-114.20278,51.134722,IATLW,Arbour Lake,Undetermined,,Urban Community,Populated Place,UNP,53745ca8bbe111d892e2080020a0f4c9,,Alberta,"50000",,Alberta Culture and Tourism,./2.png
-116.1280556,55.4005556,IABUV,Arcadia,Undetermined,,Locality,Populated Place,UNP,0cff7925849c20c389506d6bd5626dfe,8-74-14-W5,Alberta,"250000",1947-09-04,Alberta Culture and Tourism,./2.png
-116.0777778,55.4305556,IABUW,Arcadia Creek,Undetermined,,Creek,Water Feature,RIV,0c830d61849c20c30d9624844b0d0125,74-14-W5,Alberta,"250000",1947-09-04,Alberta Culture and Tourism,./0.png
-110.7875,53.1061111,IABUX,Arcand Lake,Undetermined,,Lake,Water Feature,LAKE,0c830e1d849c20c3e787784b2b76a76d,48-6-W4,Alberta,"250000",1955-07-07,Alberta Culture and Tourism,./0.png
-110.63,59.8705556,IACIH,Arch Lake,Undetermined,,Lake,Water Feature,LAKE,0c8346df849c20c341b67521d7376ba7,125-4-W4,Alberta,"250000",1929-06-30,Alberta Culture and Tourism,./0.png
-110.6208333,58.0791667,IABUY,Archer Creek,Undetermined,,Creek,Water Feature,RIV,0c830ddd849c20c3f20efc4d3774ecbb,104-4-W4,Alberta,"250000",1954-06-03,Alberta Culture and Tourism,./0.png
-112.8358333,53.6736111,IABUZ,Archer Island,Undetermined,,Island,Terrain Feature,ISL,0c830f26849c20c38e65be42be672eaa,54-20-W4,Alberta,"50000",1957-08-01,Alberta Culture and Tourism,./3.png
-110.3405556,58.1130556,IABVA,Archer Lake,Undetermined,,Lake,Water Feature,LAKE,0c830eaa849c20c3fa06ec56fba84adf,"105-2,3-W4",Alberta,"250000",1954-06-03,Alberta Culture and Tourism,./0.png
-111.1019444,52.7444445,IABVB,Archie Hill,Undetermined,,Hill,Terrain Feature,MTN,0c83100d849c20c3ba33082664820ba6,43-8-W4,Alberta,"50000",1954-09-02,Alberta Culture and Tourism,./3.png
-113.0788889,54.5063889,IABVC,Archie Lake,Undetermined,,Lake,Water Feature,LAKE,0c830fcc849c20c3faea57fe36f10ce1,64-21-W4,Alberta,"250000",1952-08-14,Alberta Culture and Tourism,./0.png
-115.0775,54.6877777,IABVD,Archie Lake,Undetermined,,Lake,Water Feature,LAKE,0c831053849c20c3fb3a2a2a423a9bc8,66-8-W5,Alberta,"250000",1958-01-16,Alberta Culture and Tourism,./0.png
-116.8147222,51.9933333,IACIJ,Arctomys Creek,Undetermined,,Creek,Water Feature,RIV,0c834763849c20c349ed62c5cebee448,35-20-W5,Alberta,"250000",1924-03-31,Alberta Culture and Tourism,./0.png
-116.9833333,51.9333333,IACIK,Arctomys Peak,Undetermined,,Peak,Terrain Feature,MTN,0c83471f849c20c3297985ecde74c824,34-22-W5,Alberta,"50000",1959-04-03,Alberta Culture and Tourism,./3.png
-118.66,53.4486111,IACIL,Arcturus Peak,Undetermined,,Peak,Terrain Feature,MTN,0c8347e4849c20c3bcc469951957b8e0,51-5-W6,Alberta,"250000",1956-08-02,Alberta Culture and Tourism,./3.png
-116.3588889,52.0413889,IATLA,Ardennes Peak,Undetermined,,Peak,Terrain Feature,MTN,0cf4ece7849c20c34a60d009a270b3d8,35-17-W5,Alberta,"50000",1997-09-09,Alberta Culture and Tourism,./3.png
-113.4236111,51.1444444,IACIM,Ardenode,Undetermined,,Locality,Populated Place,UNP,0c8347a4849c20c311e803d62b4bf525,21-25-25-W4,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./2.png
-111.4658333,58.8963889,IADNH,Ardens Slough,Undetermined,,Slough,Water Feature,LAKE,0c83cf3b849c20c352344626da97faa7,114-9-W4,Alberta,"250000",1968-04-02,Alberta Culture and Tourism,./0.png
-113.4586111,49.545,IACIN,Ardenville,Undetermined,,Locality,Populated Place,UNP,0c834877849c20c3902e8b1104b4a607,10-7-26-W4,Alberta,"250000",1957-05-02,Alberta Culture and Tourism,./2.png
-113.2275,52.2613889,IACIO,Ardley,Undetermined,,Locality,Populated Place,UNP,0c834836849c20c3d1bd14a1611e87be,16-38-23-W4,Alberta,"250000",1951-01-17,Alberta Culture and Tourism,./2.png
-110.4827778,54.3319444,IACIP,Ardmore,Undetermined,,Hamlet,Populated Place,UNP,0cff8026849c20c3c59c83ea6844533b,1-62-4-W4,Alberta,"1000000",1950-07-06,Alberta Culture and Tourism,./2.png
-113.1438889,53.5522222,IACIQ,Ardrossan,Undetermined,,Hamlet,Populated Place,UNP,0c8348b7849c20c3cad26cf989d38956,2-53-22-W4,Alberta,"250000",1958-12-31,Alberta Culture and Tourism,./2.png
-114.0163889,53.0536111,IACIS,Argentia Beach,Undetermined,,Summer Village,Populated Place,VILG,820d8028d05511d892e2080020a0f4c9,"13,14-47-1-W5",Alberta,"50000",1967-01-01,Alberta Culture and Tourism,./2.png
-113.45972,53.502778,IATQU,Argyll,Undetermined,,Urban Community,Populated Place,UNP,57d1e9e6bbe111d892e2080020a0f4c9,Edmonton,Alberta,"50000",,Alberta Culture and Tourism,./2.png
-116.6447222,51.7872222,IACIV,Aries Peak,Undetermined,,Peak,Terrain Feature,MTN,59b41803ba3411d892e2080020a0f4c9,32-19-W5,Alberta,"50000",1924-03-31,Alberta Culture and Tourism,./3.png
-110.5994444,52.7463889,IACJA,Arm Lake,Undetermined,,Lake,Water Feature,LAKE,0c834afe849c20c382429e346ee95301,36-43-5-W4,Alberta,"250000",1951-04-05,Alberta Culture and Tourism,./0.png
-112.7536111,50.4138889,IACIW,Armada,Undetermined,,Locality,Populated Place,UNP,0c834975849c20c3dac90db5ae18925b,12-17-21-W4,Alberta,"250000",1957-05-02,Alberta Culture and Tourism,./2.png
-112.9488889,53.1225,IACIY,Armena,Undetermined,,Locality,Populated Place,UNP,0c834abc849c20c3fcc1555f05bd017e,12-48-21-W4,Alberta,"250000",1950-05-02,Alberta Culture and Tourism,./2.png
-110.4116667,51.2833333,IATBL,Armitage's Lake,Undetermined,,Lake,Water Feature,LAKE,0cb1a086849c20c310c713744516b7e5,"6,7-27-3-W4",Alberta,"250000",1992-01-22,Alberta Culture and Tourism,./0.png
-111.0925,52.825,IAQNA,Armstrong Hill,Undetermined,,Hill,Terrain Feature,MTN,9bdfb715c6cb11d892e2080020a0f4c9,"27,28-44-8-W4",Alberta,"50000",1981-08-10,Alberta Culture and Tourism,./3.png
-113.61667,53.566667,IACJB,Armstrong Industrial,Undetermined,,Urban Community,Populated Place,UNP,4dd1a411bbe111d892e2080020a0f4c9,Edmonton,Alberta,"50000",,Alberta Culture and Tourism,./2.png
-113.6438889,54.3894444,IADNI,Armstrong Lake,Undetermined,,Lake,Water Feature,LAKE,0c83cfc0849c20c3bf4cb6af7a97a201,62-25-W4,Alberta,"250000",1945-12-08,Alberta Culture and Tourism,./0.png
-111.0583333,52.8236111,IAQNB,Armstrong Spring,Undetermined,,Spring,Water Feature,SPRG,9be9a226c6cb11d892e2080020a0f4c9,26-44-8-W4,Alberta,"50000",1981-08-10,Alberta Culture and Tourism,./0.png
-114.7361111,53.705,IACJD,Arnault Lake,Undetermined,,Lake,Water Feature,LAKE,0c834b8c849c20c3c6a3afa03b2509da,"31-54-5,6-W5",Alberta,"250000",1950-04-06,Alberta Culture and Tourism,./0.png
-110.075,51.1866667,IACJE,Arneson,Undetermined,,Locality,Populated Place,UNP,0c834b4b849c20c3e40b3138c5194d9e,4-26-1-W4,Alberta,"50000",1951-11-01,Alberta Culture and Tourism,./2.png
-115.9969444,51.2213889,IADNJ,Arnica Lake,Undetermined,,Lake,Water Feature,LAKE,0c83cf7f849c20c3a9c6b3be2f576a8d,26-15-W5,Alberta,"50000",1959-05-07,Alberta Culture and Tourism,./0.png
-118.2583333,52.7805556,IACJF,Arris Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c834bfa849c20c34c463356ee9546c2,44-2-W6,Alberta,"250000",1951-02-07,Alberta Culture and Tourism,./3.png
