X,Y,X,Y,Licence,CompName,Latitude,Longitude,KBE,GroundElev,SurfLoc,EDCT,RatingLev,LicStatus,LicStatDat,OpSurvProv,auxiliary_,icon_url
-115.181139,54.934051,,,"0359843",Aspenleaf Energy Limited(A74X),54.934050999999997,-115.181139000000002,978.100000000000023,968.399999999999977,10:32:06.000,"140",J,Suspension,30 Jun 2018,,,
-115.190374,54.912478,,,"0361427",Aspenleaf Energy Limited(A74X),54.912478000000000,-115.190374000000006,1005.200000000000045,1000.100000000000023,05:29:06.000,"140",J,Issued,10 Aug 2006,,,
-115.429703,54.971418,,,"0363402",Acquisition Oil Corp.(A7N3),54.971418000000000,-115.429703000000003,894.200000000000045,888.200000000000045,08:15:06.000,"140",J,Suspension,01 Apr 2014,,,
-115.465619,54.768777,,,"0372420",Canadian Natural Resources Limited(0HE9),54.768777000000000,-115.465619000000004,1180.000000000000000,1174.000000000000000,06:04:06.000,"280",J,Suspension,01 Mar 2011,Sour,,
-115.465309,54.768777,,,"0372425",Canadian Natural Resources Limited(0HE9),54.768777000000000,-115.465309000000005,1180.099999999999909,1176.700000000000045,06:04:06.000,"280",J,Issued,18 Jan 2007,Sour,,
-115.46593,54.768733,,,"0372436",Canadian Natural Resources Limited(0HE9),54.768732999999997,-115.465930000000000,1180.000000000000000,1173.799999999999955,06:04:06.000,"280",J,Amended,22 Feb 2007,Sour,,
-115.451206,54.761348,,,"0372611",Canadian Natural Resources Limited(0HE9),54.761347999999998,-115.451205999999999,1279.900000000000091,1276.599999999999909,14:33:06.000,"280",J,Issued,19 Jan 2007,Sour,,
-115.451208,54.761169,,,"0372865",Canadian Natural Resources Limited(0HE9),54.761169000000002,-115.451207999999994,1279.900000000000091,1275.000000000000000,14:33:06.000,"280",J,Suspension,07 Apr 2018,Sour,,
-115.769481,54.746611,,,"0373395",Razor Energy Corp.(A7L1),54.746611000000001,-115.769480999999999,1332.200000000000045,1327.690000000000055,16:29:06.000,"140",J,Abandoned,23 Feb 2013,,,./1.png
-115.491827,54.833808,,,"0374908",Canadian Natural Resources Limited(0HE9),54.833807999999998,-115.491827000000001,1091.400000000000091,1086.400000000000091,14:29:06.000,"280",J,Issued,22 Feb 2007,Sour,,
-115.516195,54.833822,,,"0374911",Canadian Natural Resources Limited(0HE9),54.833821999999998,-115.516194999999996,1088.400000000000091,1086.500000000000000,14:30:06.000,"280",J,Issued,22 Feb 2007,Sour,,
-115.504218,54.833926,,,"0374913",Canadian Natural Resources Limited(0HE9),54.833925999999998,-115.504217999999995,1092.799999999999955,1088.700000000000045,16:30:06.000,"280",J,Issued,22 Feb 2007,Sour,,
-115.360078,54.932038,,,"0375393",KinMerc Oil & Gas Inc.(A2PZ),54.932037999999999,-115.360078000000001,869.000000000000000,864.799999999999955,10:31:06.000,"140",J,Issued,01 Mar 2007,,,
-115.182057,54.934797,,,"0375693",Aspenleaf Energy Limited(A74X),54.934797000000003,-115.182057000000000,965.700000000000045,961.200000000000045,15:32:06.000,"140",J,Suspension,06 Oct 2016,,,
-115.52219,54.794251,,,"0377891",Canadian Natural Resources Limited(0HE9),54.794251000000003,-115.522189999999995,1051.400000000000091,1045.799999999999955,04:18:06.000,"280",J,Suspension,15 Jul 2014,Sour,,
-115.522501,54.794412,,,"0377898",Canadian Natural Resources Limited(0HE9),54.794412000000001,-115.522501000000005,1051.400000000000091,1046.000000000000000,04:18:06.000,"280",J,Suspension,22 Jul 2010,Sour,,
-115.409183,54.793962,,,"0377960",Canadian Natural Resources Limited(0HE9),54.793962000000001,-115.409182999999999,1035.599999999999909,1030.200000000000045,02:14:06.000,"280",J,Issued,08 Jun 2007,Sour,,
-115.436631,54.794417,,,"0378067",Canadian Natural Resources Limited(0HE9),54.794417000000003,-115.436631000000006,1051.099999999999909,1046.200000000000045,02:15:06.000,"280",J,Amended,20 Jun 2007,Sour,,
-115.535553,54.809142,,,"0379797",Canadian Natural Resources Limited(0HE9),54.809142000000001,-115.535552999999993,1072.500000000000000,1066.299999999999955,02:24:06.000,"280",J,Suspension,17 Sep 2015,Sour,,
-115.543158,54.795788,,,"0380631",Canadian Natural Resources Limited(0HE9),54.795788000000002,-115.543158000000005,1060.500000000000000,1055.599999999999909,03:13:06.000,"280",J,Issued,16 Aug 2007,Sour,,
-115.415889,54.968315,,,"0381609",Acquisition Oil Corp.(A7N3),54.968314999999997,-115.415889000000007,892.000000000000000,886.490000000000009,03:14:06.000,"140",J,Issued,10 Sep 2007,,,
-115.179703,54.930549,,,"0381997",Aspenleaf Energy Limited(A74X),54.930548999999999,-115.179703000000003,997.500000000000000,996.809999999999945,10:32:06.000,"140",J,Suspension,01 Dec 2008,,,
-115.179936,54.93073,,,"0382016",Aspenleaf Energy Limited(A74X),54.930729999999997,-115.179935999999998,987.500000000000000,983.049999999999955,10:32:06.000,"140",J,Suspension,17 Aug 2018,,,
-115.180167,54.93091,,,"0382068",Aspenleaf Energy Limited(A74X),54.930909999999997,-115.180166999999997,997.700000000000045,989.620000000000005,10:32:06.000,"140",J,Issued,19 Sep 2007,,,
-115.169852,54.91018,,,"0394404",Aspenleaf Energy Limited(A74X),54.910179999999997,-115.169852000000006,1159.400000000000091,1154.589999999999918,04:28:06.000,"140",J,Issued,20 Feb 2008,,,
-115.419398,54.779404,,,"0394904",Aspenleaf Energy Limited(A74X),54.779404000000000,-115.419398000000001,1137.400000000000091,1131.470000000000027,04:11:06.000,"140",J,Abandoned,03 Apr 2008,,,./1.png
-115.16947,54.910133,,,"0394995",Aspenleaf Energy Limited(A74X),54.910133000000002,-115.169470000000004,1159.099999999999909,1153.980000000000018,04:28:06.000,"140",J,Issued,29 Feb 2008,,,
-115.569158,54.810618,,,"0395865",Canadian Natural Resources Limited(0HE9),54.810617999999998,-115.569158000000002,1111.299999999999955,1107.099999999999909,06:23:06.000,"280",J,Abandoned,30 Jan 2014,Sour,,./1.png
-115.528339,54.81527,,,"0395998",Canadian Natural Resources Limited(0HE9),54.815269999999998,-115.528339000000003,1129.799999999999955,1126.500000000000000,09:24:06.000,"290",J,Suspension,07 Mar 2010,Sour,,
-115.52865,54.81527,,,"0395999",Canadian Natural Resources Limited(0HE9),54.815269999999998,-115.528649999999999,1129.799999999999955,1128.599999999999909,09:24:06.000,"290",J,Amended,07 Jan 2009,Sour,,
-115.517525,54.821676,,,"0396010",Canadian Natural Resources Limited(0HE9),54.821675999999997,-115.517525000000006,1069.299999999999955,1064.599999999999909,03:30:06.000,"280",J,Issued,21 Apr 2008,Sour,,
-115.533607,54.82937,,,"0396173",Canadian Natural Resources Limited(0HE9),54.829369999999997,-115.533607000000003,1147.500000000000000,1143.099999999999909,10:25:06.000,"290",J,Suspension,16 Sep 2015,Sour,,
-115.514767,54.807691,,,"0396184",Canadian Natural Resources Limited(0HE9),54.807690999999998,-115.514767000000006,1017.000000000000000,1012.700000000000045,03:19:06.000,"290",J,Issued,28 Apr 2008,Sour,,
-115.514767,54.807511,,,"0396191",Canadian Natural Resources Limited(0HE9),54.807510999999998,-115.514767000000006,1017.000000000000000,1011.700000000000045,03:19:06.000,"290",J,Issued,29 Apr 2008,Sour,,
-115.183681,54.922603,,,"0396999",Aspenleaf Energy Limited(A74X),54.922603000000002,-115.183681000000007,1017.200000000000045,1013.769999999999982,14:29:06.000,"140",J,Suspension,26 Oct 2017,,,
-115.158394,54.916501,,,"0397517",Aspenleaf Energy Limited(A74X),54.916500999999997,-115.158394000000001,1136.500000000000000,1134.900000000000091,11:28:06.000,"140",J,Issued,13 Jun 2008,,,
-115.158119,54.916399,,,"0397606",Aspenleaf Energy Limited(A74X),54.916398999999998,-115.158118999999999,1136.599999999999909,1135.400000000000091,10:28:06.000,"140",J,Issued,16 Jun 2008,,,
-115.194094,54.905308,,,"0397780",Aspenleaf Energy Limited(A74X),54.905307999999998,-115.194094000000007,1002.299999999999955,997.419999999999959,13:20:06.000,"140",J,Suspension,25 Aug 2015,,,
-115.51016,54.780755,,,"0398040",Canadian Natural Resources Limited(0HE9),54.780754999999999,-115.510159999999999,1170.599999999999909,1169.000000000000000,02:07:06.000,"290",J,Issued,27 Jun 2008,Sour,,
-115.5099,54.780854,,,"0398041",Canadian Natural Resources Limited(0HE9),54.780853999999998,-115.509900000000002,1170.599999999999909,1167.599999999999909,02:07:06.000,"290",J,Issued,27 Jun 2008,Sour,,
-115.506567,54.786312,,,"0398681",Canadian Natural Resources Limited(0HE9),54.786312000000002,-115.506567000000004,1106.500000000000000,1100.099999999999909,09:07:06.000,"280",J,Issued,18 Jul 2008,Sour,,
-115.182773,54.92264,,,"0399481",Aspenleaf Energy Limited(A74X),54.922640000000001,-115.182772999999997,1017.200000000000045,1011.299999999999955,15:29:06.000,"140",J,Suspension,19 Apr 2017,,,
-115.542659,54.837431,,,"0399674",Acquisition Oil Corp.(A7N3),54.837431000000002,-115.542659000000000,1119.200000000000045,1115.599999999999909,03:36:06.000,"280",J,Issued,14 Aug 2008,Sour,,
-115.442152,54.783088,,,"0399741",Canadian Natural Resources Limited(0HE9),54.783087999999999,-115.442151999999993,1118.799999999999955,1113.400000000000091,06:10:06.000,"280",J,Issued,15 Aug 2008,Sour,,
-115.180035,54.947233,,,"0399917",ACCEL Canada Holdings Limited(A7ND),54.947232999999997,-115.180035000000004,926.899999999999977,921.799999999999955,10:05:06.000,"140",J,Issued,20 Aug 2008,,,
-115.156699,54.92419,,,"0400469",Aspenleaf Energy Limited(A74X),54.924190000000003,-115.156699000000003,1123.500000000000000,1119.730000000000018,02:33:06.000,"140",J,Abandoned,01 Nov 2008,,,./1.png
-115.144172,54.880612,,,"0400474",Aspenleaf Energy Limited(A74X),54.880611999999999,-115.144171999999998,1023.600000000000023,1020.700000000000045,04:15:06.000,"140",J,Suspension,30 Aug 2016,,,
-115.157008,54.924326,,,"0400968",Aspenleaf Energy Limited(A74X),54.924326000000001,-115.157008000000005,1125.400000000000091,1119.660000000000082,02:33:06.000,"140",J,Issued,16 Sep 2008,,,
-115.200161,54.962224,,,"0401059",ACCEL Canada Holdings Limited(A7ND),54.962223999999999,-115.200160999999994,906.899999999999977,903.100000000000023,09:07:06.000,"140",J,Issued,18 Sep 2008,,,
-115.518806,54.771771,,,"0401303",Canadian Natural Resources Limited(0HE9),54.771771000000001,-115.518805999999998,1272.900000000000091,1269.200000000000045,11:06:06.000,"280",J,Suspension,18 Jun 2016,Sour,,
-115.518603,54.771634,,,"0401304",Canadian Natural Resources Limited(0HE9),54.771633999999999,-115.518602999999999,1272.799999999999955,1269.299999999999955,11:06:06.000,"280",J,Suspension,09 Feb 2009,Sour,,
-115.31159,54.989077,,,"0403328",Cardinal Energy Ltd.(A6A7),54.989077000000002,-115.311589999999995,801.899999999999977,796.049999999999955,11:21:06.000,"570",J,Amended,14 May 2009,Sour,,
-115.311699,54.988909,,,"0403329",Cardinal Energy Ltd.(A6A7),54.988909000000000,-115.311699000000004,801.899999999999977,796.889999999999986,11:21:06.000,"570",J,Issued,04 Nov 2008,Sour,,
-115.412097,54.977145,,,"0405057",Acquisition Oil Corp.(A7N3),54.977145000000000,-115.412097000000003,892.600000000000023,887.000000000000000,10:14:06.000,"140",J,Suspension,01 Apr 2014,,,
-115.434044,54.980146,,,"0405060",Acquisition Oil Corp.(A7N3),54.980145999999998,-115.434044000000000,849.799999999999955,844.500000000000000,15:15:06.000,"140",J,Issued,28 Nov 2008,,,
-115.400809,54.811366,,,"0409761",Canadian Natural Resources Limited(0HE9),54.811366000000000,-115.400808999999995,972.200000000000045,967.899999999999977,08:23:06.000,"280",J,Suspension,04 Jun 2009,Sour,,
-115.384705,54.807586,,,"0409762",Canadian Natural Resources Limited(0HE9),54.807586000000001,-115.384704999999997,1000.299999999999955,997.100000000000023,02:24:06.000,"280",J,Issued,17 Mar 2009,Sour,,
-115.400821,54.811186,,,"0409804",Canadian Natural Resources Limited(0HE9),54.811185999999999,-115.400820999999993,972.100000000000023,968.399999999999977,08:23:06.000,"280",J,Issued,19 Mar 2009,Sour,,
-115.409183,54.793692,,,"0409834",Canadian Natural Resources Limited(0HE9),54.793692000000000,-115.409182999999999,1035.900000000000091,1030.900000000000091,02:14:06.000,"280",J,Issued,23 Mar 2009,Sour,,
-115.143798,54.880673,,,"0411996",Aspenleaf Energy Limited(A74X),54.880673000000002,-115.143798000000004,1023.000000000000000,1017.899999999999977,04:15:06.000,"140",J,Amended,31 Aug 2010,,,
-115.55835,54.802686,,,"0412096",Canadian Natural Resources Limited(0HE9),54.802686000000001,-115.558350000000004,1056.500000000000000,1052.000000000000000,09:14:06.000,"280",J,Suspension,11 Dec 2009,Sour,,
-115.579628,54.806125,,,"0412118",Canadian Natural Resources Limited(0HE9),54.806125000000002,-115.579628000000000,1087.200000000000045,1083.599999999999909,16:15:06.000,"280",J,Abandoned,29 Jan 2014,Sour,,./1.png
-115.1925,54.918135,,,"0414731",Aspenleaf Energy Limited(A74X),54.918134999999999,-115.192499999999995,973.700000000000045,967.730000000000018,12:29:06.000,"140",J,Issued,27 Nov 2009,,,
-115.345539,54.990616,,,"0415523",Cardinal Energy Ltd.(A6A7),54.990616000000003,-115.345539000000002,846.600000000000023,841.200000000000045,12:20:06.000,"360",J,Amended,12 Sep 2011,Sour,,
-115.329967,54.989635,,,"0415526",Cardinal Energy Ltd.(A6A7),54.989635000000000,-115.329966999999996,825.500000000000000,820.440000000000055,10:20:06.000,"570",J,Suspension,31 Jan 2017,Sour,,
-115.34555,55.00514,,,"0415538",Cardinal Energy Ltd.(A6A7),55.005139999999997,-115.345550000000003,820.500000000000000,814.970000000000027,12:29:06.000,"360",J,Issued,14 Dec 2009,Sour,,
-115.28173,54.984132,,,"0415615",Cardinal Energy Ltd.(A6A7),54.984132000000002,-115.281729999999996,745.000000000000000,738.629999999999995,02:22:06.000,"570",J,Issued,15 Dec 2009,Sour,,
-115.34555,55.00496,,,"0415627",Cardinal Energy Ltd.(A6A7),55.004959999999997,-115.345550000000003,820.000000000000000,813.379999999999995,12:29:06.000,"570",J,Issued,15 Dec 2009,Sour,,
-115.235432,54.903443,,,"0415693",Ridgeback Resources Inc.(A7G2),54.903443000000003,-115.235432000000003,896.899999999999977,891.750000000000000,11:24:06.000,"280",J,Issued,16 Dec 2009,Sour,,
-115.271643,54.989152,,,"0415704",Cardinal Energy Ltd.(A6A7),54.989151999999997,-115.271642999999997,742.000000000000000,734.210000000000036,12:23:06.000,"570",J,Issued,16 Dec 2009,Sour,,
-115.238787,54.893878,,,"0417188",Ridgeback Resources Inc.(A7G2),54.893878000000001,-115.238787000000002,938.799999999999955,937.730000000000018,14:13:06.000,"280",J,Amended,12 Feb 2010,Sour,,
-115.183196,54.916563,,,"0418844",Aspenleaf Energy Limited(A74X),54.916562999999996,-115.183195999999995,1051.900000000000091,1046.200000000000045,10:29:06.000,"140",J,Amended,16 Mar 2010,,,
-115.523363,54.997908,,,"0418889",Acquisition Oil Corp.(A7N3),54.997908000000002,-115.523363000000003,861.899999999999977,857.399999999999977,04:30:06.000,"140",J,Amended,21 May 2010,,,
-115.180479,54.889134,,,"0418894",Aspenleaf Energy Limited(A74X),54.889133999999999,-115.180479000000005,1169.099999999999909,1163.019999999999982,10:17:06.000,"140",J,Issued,26 Feb 2010,,,
-115.180508,54.888997,,,"0418895",Aspenleaf Energy Limited(A74X),54.888997000000003,-115.180508000000003,1168.400000000000091,1162.339999999999918,10:17:06.000,"140",J,Issued,26 Feb 2010,,,
-115.183322,54.916484,,,"0419257",Aspenleaf Energy Limited(A74X),54.916483999999997,-115.183322000000004,1052.000000000000000,1046.099999999999909,10:29:06.000,"140",J,Issued,15 Mar 2010,,,
-115.183084,54.922627,,,"0419356",Aspenleaf Energy Limited(A74X),54.922626999999999,-115.183083999999994,1017.500000000000000,1012.200000000000045,15:29:06.000,"140",J,Amended,19 Oct 2010,,,
-115.183395,54.922615,,,"0419357",Aspenleaf Energy Limited(A74X),54.922615000000000,-115.183395000000004,1017.500000000000000,1012.200000000000045,15:29:06.000,"140",J,Amended,27 Apr 2010,,,
-115.269813,54.794248,,,"0419512",Razor Energy Corp.(A7L1),54.794248000000003,-115.269812999999999,1183.700000000000045,1178.500000000000000,04:14:06.000,"280",J,Issued,01 Apr 2010,Sour,,
-115.181071,54.880434,,,"0420047",Aspenleaf Energy Limited(A74X),54.880434000000001,-115.181071000000003,1130.200000000000045,1124.900000000000091,02:17:06.000,"140",J,Issued,23 Apr 2010,,,
-115.180832,54.880396,,,"0420049",Aspenleaf Energy Limited(A74X),54.880395999999998,-115.180831999999995,1129.000000000000000,1123.700000000000045,02:17:06.000,"140",J,Amended,18 Jun 2010,,,
-115.523363,54.9978,,,"0420429",Acquisition Oil Corp.(A7N3),54.997799999999998,-115.523363000000003,862.100000000000023,857.600000000000023,04:30:06.000,"140",J,Amended,18 Jun 2010,,,
-115.192932,54.901999,,,"0420560",Aspenleaf Energy Limited(A74X),54.901999000000004,-115.192931999999999,1048.299999999999955,1043.000000000000000,12:20:06.000,"140",J,Amended,19 Oct 2010,,,
-115.319751,54.794928,,,"0420756",Razor Energy Corp.(A7L1),54.794927999999999,-115.319750999999997,1012.600000000000023,1008.100000000000023,04:16:06.000,"280",J,Issued,28 May 2010,Sour,,
-115.299457,54.806594,,,"0420765",Razor Energy Corp.(A7L1),54.806593999999997,-115.299457000000004,1058.299999999999955,1053.099999999999909,16:16:06.000,"280",J,Abandoned,27 Oct 2016,Sour,,./1.png
-115.299457,54.806594,,,"0420765",Razor Energy Corp.(A7L1),54.806593999999997,-115.299457000000004,1058.299999999999955,1053.099999999999909,16:16:06.000,"280",J,Abandoned,27 Oct 2016,Sour,,./1.png
-115.206934,54.902709,,,"0421066",Aspenleaf Energy Limited(A74X),54.902709000000002,-115.206934000000004,982.200000000000045,980.100000000000023,10:19:06.000,"140",J,Amended,06 May 2011,,,
-115.193088,54.901937,,,"0421304",Aspenleaf Energy Limited(A74X),54.901936999999997,-115.193088000000003,1048.299999999999955,1043.000000000000000,12:20:06.000,"140",J,Amended,19 Oct 2010,,,
-115.4326,54.743245,,,"0421417",Canadian Natural Resources Limited(0HE9),54.743245000000002,-115.432599999999994,1218.700000000000045,1213.299999999999955,12:27:06.000,"280",J,Amended,05 Aug 2010,Sour,,
-115.367492,54.775246,,,"0421585",Canadian Natural Resources Limited(0HE9),54.775246000000003,-115.367491999999999,1161.500000000000000,1154.099999999999909,14:06:06.000,"280",J,Issued,02 Jul 2010,Sour,,
-115.232589,54.903188,,,"0421814",Aspenleaf Energy Limited(A74X),54.903188000000000,-115.232589000000004,899.399999999999977,894.100000000000023,10:24:06.000,"140",J,Amended,31 May 2011,,,
-115.19274,54.902076,,,"0422258",Aspenleaf Energy Limited(A74X),54.902076000000001,-115.192740000000001,1048.599999999999909,1043.299999999999955,12:20:06.000,"140",J,Issued,28 Jul 2010,,,
-115.381507,54.772503,,,"0422810",Canadian Natural Resources Limited(0HE9),54.772503000000000,-115.381506999999999,1111.599999999999909,1108.400000000000091,10:01:06.000,"290",J,Issued,19 Aug 2010,Sour,,
-115.381805,54.77266,,,"0422811",Canadian Natural Resources Limited(0HE9),54.772660000000002,-115.381805000000000,1112.000000000000000,1106.700000000000045,10:01:06.000,"290",J,Issued,19 Aug 2010,Sour,,
-115.1876,54.92475,,,"0423344",ACCEL Canada Holdings Limited(A7ND),54.924750000000003,-115.187600000000003,975.200000000000045,971.100000000000023,03:32:06.000,"150",J,Issued,09 Sep 2010,,,
-115.18746,54.924679,,,"0423345",ACCEL Canada Holdings Limited(A7ND),54.924678999999998,-115.187460000000002,975.200000000000045,971.100000000000023,03:32:06.000,"150",J,Issued,09 Sep 2010,,,
-115.219668,54.922407,,,"0423891",Aspenleaf Energy Limited(A74X),54.922407000000000,-115.219667999999999,891.100000000000023,885.799999999999955,13:30:06.000,"140",J,Amended,26 Oct 2011,,,
-115.219668,54.922407,,,"0423891",Aspenleaf Energy Limited(A74X),54.922407000000000,-115.219667999999999,891.100000000000023,885.799999999999955,13:30:06.000,"140",J,Amended,26 Oct 2011,,,
-115.146974,54.866082,,,"0424182",Aspenleaf Energy Limited(A74X),54.866081999999999,-115.146974000000000,972.000000000000000,967.100000000000023,01:09:06.000,"140",J,Amended,16 Feb 2011,,,
-115.254441,54.852489,,,"0424192",Aspenleaf Energy Limited(A74X),54.852488999999998,-115.254441000000000,1008.200000000000045,1002.899999999999977,02:02:06.000,"140",J,Issued,05 Oct 2010,,,
-115.243278,54.977005,,,"0424588",ACCEL Canada Holdings Limited(A7ND),54.977004999999998,-115.243278000000004,800.200000000000045,795.299999999999955,12:13:06.000,"150",J,Suspension,23 Jun 2020,,,
-115.243044,54.977005,,,"0424589",ACCEL Canada Holdings Limited(A7ND),54.977004999999998,-115.243043999999998,800.200000000000045,795.700000000000045,12:13:06.000,"150",J,Amended,20 Oct 2010,,,
-115.422117,55.017011,,,"0424843",Cardinal Energy Ltd.(A6A7),55.017010999999997,-115.422117000000000,794.200000000000045,789.899999999999977,05:35:06.000,"360",J,Issued,20 Oct 2010,Sour,,
-115.510513,55.019205,,,"0424845",Cardinal Energy Ltd.(A6A7),55.019204999999999,-115.510513000000003,850.799999999999955,847.299999999999955,10:31:06.000,"360",J,Amended,21 Oct 2010,Sour,,
-115.345368,54.748943,,,"0425559",Aspenleaf Energy Limited(A74X),54.748942999999997,-115.345367999999993,1158.700000000000045,1153.400000000000091,02:31:06.000,"140",J,Suspension,28 Jan 2016,,,
-115.206796,54.924968,,,"0425804",ACCEL Canada Holdings Limited(A7ND),54.924968000000000,-115.206795999999997,913.799999999999955,910.299999999999955,02:31:06.000,"150",J,Suspension,13 Aug 2016,,,
-115.206788,54.925103,,,"0425805",ACCEL Canada Holdings Limited(A7ND),54.925103000000000,-115.206788000000003,913.799999999999955,910.100000000000023,02:31:06.000,"150",J,Issued,12 Nov 2010,,,
-115.448416,55.019058,,,"0426134",Cardinal Energy Ltd.(A6A7),55.019058000000001,-115.448415999999995,820.899999999999977,817.100000000000023,12:34:06.000,"360",J,Issued,22 Nov 2010,Sour,,
-115.456555,55.012349,,,"0426914",Cardinal Energy Ltd.(A6A7),55.012349000000000,-115.456554999999994,802.500000000000000,801.100000000000023,01:33:06.000,"360",J,Issued,02 Dec 2010,Sour,,
-115.465545,54.96485,,,"0426977",Acquisition Oil Corp.(A7N3),54.964849999999998,-115.465545000000006,922.399999999999977,916.899999999999977,14:09:06.000,"280",J,Issued,03 Dec 2010,Sour,,
-115.449658,55.008354,,,"0426982",Cardinal Energy Ltd.(A6A7),55.008353999999997,-115.449657999999999,812.100000000000023,806.899999999999977,13:27:06.000,"360",J,Issued,03 Dec 2010,Sour,,
-115.27111,54.894839,,,"0427747",Ridgeback Resources Inc.(A7G2),54.894838999999997,-115.271109999999993,890.600000000000023,886.299999999999955,04:23:06.000,"140",J,Issued,14 Dec 2010,,,
-115.562097,55.048394,,,"0427796",Cardinal Energy Ltd.(A6A7),55.048394000000002,-115.562096999999994,1025.299999999999955,1020.000000000000000,10:11:07.000,"360",J,Amended,12 Jul 2011,Sour,,
-115.511091,55.001328,,,"0427983",Cardinal Energy Ltd.(A6A7),55.001328000000001,-115.511090999999993,825.200000000000045,819.700000000000045,07:30:06.000,"360",J,Issued,16 Dec 2010,Sour,,
-115.561784,55.048394,,,"0428702",Cardinal Energy Ltd.(A6A7),55.048394000000002,-115.561784000000003,1025.000000000000000,1020.299999999999955,10:11:07.000,"360",J,Amended,12 Jul 2011,Sour,,
-115.223317,54.924493,,,"0430364",Ridgeback Resources Inc.(A7G2),54.924492999999998,-115.223316999999994,884.000000000000000,879.600000000000023,01:36:06.000,"140",J,Issued,20 Jan 2011,,,
-115.47221,55.005122,,,"0431334",Cardinal Energy Ltd.(A6A7),55.005122000000000,-115.472210000000004,802.600000000000023,797.700000000000045,12:28:06.000,"360",J,Issued,09 Feb 2011,Sour,,
-115.22313,54.924218,,,"0431559",Ridgeback Resources Inc.(A7G2),54.924218000000003,-115.223129999999998,883.799999999999955,881.000000000000000,01:36:06.000,"140",J,Amended,13 Sep 2011,,,
-115.584441,54.88222,,,"0431932",Acquisition Oil Corp.(A7N3),54.882219999999997,-115.584440999999998,1149.700000000000045,1142.700000000000045,02:15:06.000,"280",J,Issued,28 Feb 2011,Sour,,
-115.590666,54.878785,,,"0432053",Acquisition Oil Corp.(A7N3),54.878785000000001,-115.590665999999999,1132.700000000000045,1126.599999999999909,14:10:06.000,"280",J,Issued,04 Mar 2011,Sour,,
-115.411381,54.742865,,,"0432248",Canadian Natural Resources Limited(0HE9),54.742865000000002,-115.411381000000006,1251.500000000000000,1245.500000000000000,12:26:06.000,"290",J,Suspension,18 Nov 2014,Sour,,
-115.411204,54.742717,,,"0432249",Canadian Natural Resources Limited(0HE9),54.742716999999999,-115.411203999999998,1251.400000000000091,1244.000000000000000,12:26:06.000,"290",J,Issued,10 Mar 2011,Sour,,
-115.345919,54.777721,,,"0432327",Canadian Natural Resources Limited(0HE9),54.777721000000000,-115.345918999999995,1164.099999999999909,1160.099999999999909,13:05:06.000,"290",J,Issued,11 Mar 2011,Sour,,
-115.345608,54.777712,,,"0432328",Canadian Natural Resources Limited(0HE9),54.777712000000001,-115.345607999999999,1163.400000000000091,1161.900000000000091,13:05:06.000,"290",J,Issued,11 Mar 2011,Sour,,
-115.396726,55.012527,,,"0432485",Cardinal Energy Ltd.(A6A7),55.012526999999999,-115.396726000000001,807.600000000000023,803.000000000000000,04:36:06.000,"360",J,Issued,21 Mar 2011,Sour,,
-115.459839,55.011649,,,"0432495",Cardinal Energy Ltd.(A6A7),55.011648999999998,-115.459839000000002,813.799999999999955,808.600000000000023,02:33:06.000,"360",J,Issued,21 Mar 2011,Sour,,
-115.408713,55.012386,,,"0432518",Cardinal Energy Ltd.(A6A7),55.012385999999999,-115.408713000000006,804.399999999999977,799.899999999999977,02:35:06.000,"360",J,Issued,22 Mar 2011,Sour,,
-115.207569,54.903104,,,"0432616",Aspenleaf Energy Limited(A74X),54.903103999999999,-115.207569000000007,982.100000000000023,975.899999999999977,10:19:06.000,"140",J,Amended,26 Oct 2011,,,
-115.144547,54.880551,,,"0433200",Aspenleaf Energy Limited(A74X),54.880550999999997,-115.144547000000003,1023.100000000000023,1017.799999999999955,04:15:06.000,"140",J,Issued,29 Apr 2011,,,
-115.286698,54.893198,,,"0433211",Razor Energy Corp.(A7L1),54.893197999999998,-115.286698000000001,883.000000000000000,879.100000000000023,14:15:06.000,"360",J,Issued,29 Apr 2011,Sour,,
-115.286698,54.893332,,,"0433213",Razor Energy Corp.(A7L1),54.893332000000001,-115.286698000000001,883.000000000000000,878.399999999999977,14:15:06.000,"360",J,Issued,29 Apr 2011,Sour,,
-115.319165,54.79543,,,"0433225",Razor Energy Corp.(A7L1),54.795430000000003,-115.319164999999998,1015.600000000000023,1009.500000000000000,04:16:06.000,"360",J,Amended,04 Jun 2013,Sour,,
-115.319165,54.79543,,,"0433225",Razor Energy Corp.(A7L1),54.795430000000003,-115.319164999999998,1015.600000000000023,1009.500000000000000,04:16:06.000,"360",J,Amended,04 Jun 2013,Sour,,
-115.247699,54.84726,,,"0434416",Razor Energy Corp.(A7L1),54.847259999999999,-115.247698999999997,1045.900000000000091,1040.000000000000000,16:35:06.000,"370",J,Issued,16 Jun 2011,Sour,,
-115.247335,54.847428,,,"0434418",Razor Energy Corp.(A7L1),54.847428000000001,-115.247335000000007,1045.900000000000091,1040.000000000000000,16:35:06.000,"370",J,Issued,16 Jun 2011,Sour,,
-115.548468,54.743242,,,"0434906",Tourmaline Oil Corp.(A573),54.743242000000002,-115.548468000000000,1221.200000000000045,1218.099999999999909,10:26:06.000,"140",J,Suspension,31 Aug 2012,,,
